classification_system,code,code_clean,description,source
icd-09-mc,444.1,4441,Embolism and thrombosis of thoracic aorta,
icd-09-mc,444.21,44421,Arterial embolism and thrombosis of upper extremity,
icd-09-mc,444.22,44422,Arterial embolism and thrombosis of lower extremity,
icd-09-mc,444.81,44481,Embolism and thrombosis of iliac artery,
icd-09-mc,444.89,44489,Embolism and thrombosis of other specified artery,
icd-09-mc,444.9,4449,Embolism and thrombosis of unspecified artery,
icd-09-mc,445.01,44501,Atheroembolism of upper extremity,
icd-09-mc,445.02,44502,Atheroembolism of lower extremity,
icd-09-mc,445.81,44581,Atheroembolism of kidney,
icd-09-mc,445.89,44589,Atheroembolism of other site,
icd-09-mc,447.0,4470,"Arteriovenous fistula, acquired",
icd-09-mc,447.1,4471,Stricture of artery,
icd-09-mc,447.2,4472,Rupture of artery,
icd-09-mc,447.3,4473,Hyperplasia of renal artery,
icd-09-mc,447.4,4474,Celiac artery compression syndrome,
icd-09-mc,447.5,4475,Necrosis of artery,
icd-09-mc,447.6,4476,"Arteritis, unspecified",
icd-09-mc,447.70,44770,"Aortic ectasia, unspecified site",
icd-09-mc,447.71,44771,Thoracic aortic ectasia,
icd-09-mc,447.72,44772,Abdominal aortic ectasia,
icd-09-mc,447.73,44773,Thoracoabdominal aortic ectasia,
icd-09-mc,447.8,4478,Other specified disorders of arteries and arterioles,
icd-09-mc,447.9,4479,Unspecified disorders of arteries and arterioles,
icd-09-mc,448.0,4480,Hereditary hemorrhagic telangiectasia,
icd-09-mc,449,449,Septic arterial embolism,
icd-09-mc,451.11,45111,Phlebitis and thrombophlebitis of femoral vein (deep) (superficial),
icd-09-mc,451.19,45119,"Phlebitis and thrombophlebitis of deep veins of lower extremities, other",
icd-09-mc,451.81,45181,Phlebitis and thrombophlebitis of iliac vein,
icd-09-mc,451.82,45182,Phlebitis and thrombophlebitis of superficial veins of upper extremities,
icd-09-mc,451.83,45183,Phlebitis and thrombophlebitis of deep veins of upper extremities,
icd-09-mc,451.84,45184,"Phlebitis and thrombophlebitis of upper extremities, unspecified",
icd-09-mc,451.89,45189,Phlebitis and thrombophlebitis of other sites,
icd-09-mc,453.0,4530,Budd-chiari syndrome,
icd-09-mc,453.2,4532,Other venous embolism and thrombosis of inferior vena cava,
icd-09-mc,453.3,4533,Other venous embolism and thrombosis of renal vein,
icd-09-mc,453.40,45340,Acute venous embolism and thrombosis of unspecified deep vessels of lower extremity,
icd-09-mc,453.41,45341,Acute venous embolism and thrombosis of deep vessels of proximal lower extremity,
icd-09-mc,453.42,45342,Acute venous embolism and thrombosis of deep vessels of distal lower extremity,
icd-09-mc,453.50,45350,Chronic venous embolism and thrombosis of unspecified deep vessels of lower extremity,
icd-09-mc,453.51,45351,Chronic venous embolism and thrombosis of deep vessels of proximal lower extremity,
icd-09-mc,453.52,45352,Chronic venous embolism and thrombosis of deep vessels of distal lower extremity,
icd-09-mc,453.72,45372,Chronic venous embolism and thrombosis of deep veins of upper extremity,
icd-09-mc,453.74,45374,Chronic venous embolism and thrombosis of axillary veins,
icd-09-mc,453.75,45375,Chronic venous embolism and thrombosis of subclavian veins,
icd-09-mc,453.76,45376,Chronic venous embolism and thrombosis of internal jugular veins,
icd-09-mc,453.77,45377,Chronic venous embolism and thrombosis of other thoracic veins,
icd-09-mc,453.81,45381,Acute venous embolism and thrombosis of superficial veins of upper extremity,
icd-09-mc,453.82,45382,Acute venous embolism and thrombosis of deep veins of upper extremity,
icd-09-mc,453.83,45383,"Acute venous embolism and thrombosis of upper extremity, unspecified",
icd-09-mc,453.84,45384,Acute venous embolism and thrombosis of axillary veins,
icd-09-mc,453.85,45385,Acute venous embolism and thrombosis of subclavian veins,
icd-09-mc,453.86,45386,Acute venous embolism and thrombosis of internal jugular veins,
icd-09-mc,453.87,45387,Acute venous embolism and thrombosis of other thoracic veins,
icd-09-mc,453.89,45389,Acute venous embolism and thrombosis of other specified veins,
icd-09-mc,454.0,4540,Varicose veins of lower extremities with ulcer,
icd-09-mc,454.2,4542,Varicose veins of lower extremities with ulcer and inflammation,
icd-09-mc,459.11,45911,Postphlebetic syndrome with ulcer,
icd-09-mc,459.13,45913,Postphlebetic syndrome with ulcer and inflammation,
icd-09-mc,459.31,45931,Chronic venous hypertension with ulcer,
icd-09-mc,459.33,45933,Chronic venous hypertension with ulcer and inflammation,
icd-09-mc,557.0,5570,Acute vascular insufficiency of intestine,
icd-09-mc,557.1,5571,Chronic vascular insufficiency of intestine,
icd-09-mc,557.9,5579,Unspecified vascular insufficiency of intestine,
icd-09-mc,593.81,59381,Gastroenteritis and colitis due to radiation,
icd-09-mc,785.4,7854,Gangrene,
icd-10-mc,A48.0,A480,Gas gangrene,
icd-10-mc,I26.90,I2690,Septic pulmonary embolism without acute cor pulmonale,
icd-10-mc,I26.92,I2692,Saddle embolus of pulmonary artery without acute cor pulmonale,
icd-10-mc,I26.99,I2699,Other pulmonary embolism without acute cor pulmonale,
icd-10-mc,I27.82,I2782,Chronic pulmonary embolism,
icd-10-mc,I70.0,I700,Atherosclerosis of aorta,
icd-10-mc,I70.1,I701,Atherosclerosis of renal artery,
icd-10-mc,I70.209,I70209,"Unspecified atherosclerosis of native arteries of extremities, unspecified extremity",
icd-10-mc,I70.219,I70219,"Atherosclerosis of native arteries of extremities with intermittent claudication, unspecified extremity",
icd-10-mc,I70.229,I70229,"Atherosclerosis of native arteries of extremities with rest pain, unspecified extremity",
icd-10-mc,I70.25,I7025,Atherosclerosis of native arteries of other extremities with ulceration,
icd-10-mc,I70.269,I70269,"Atherosclerosis of native arteries of extremities with gangrene, unspecified extremity",
icd-10-mc,I70.299,I70299,"Other atherosclerosis of native arteries of extremities, unspecified extremity",
icd-10-mc,I70.399,I70399,"Other atherosclerosis of unspecified type of bypass graft(s) of the extremities, unspecified extremity",
icd-10-mc,I70.499,I70499,"Other atherosclerosis of autologous vein bypass graft(s) of the extremities, unspecified extremity",
icd-10-mc,I70.599,I70599,"Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, unspecified extremity",
icd-10-mc,I70.92,I7092,Chronic total occlusion of artery of the extremities,
icd-10-mc,I71.00,I7100,Dissection of unspecified site of aorta,
icd-10-mc,I71.010,I71010,Dissection of ascending aorta,
icd-10-mc,I71.011,I71011,Dissection of aortic arch,
icd-10-mc,I71.012,I71012,Dissection of descending thoracic aorta,
icd-10-mc,I71.019,I71019,"Dissection of thoracic aorta, unspecified",
icd-10-mc,I71.02,I7102,Dissection of abdominal aorta,
icd-10-mc,I71.03,I7103,Dissection of thoracoabdominal aorta,
icd-10-mc,I71.10,I7110,"Thoracic aortic aneurysm, ruptured, unspecified",
icd-10-mc,I71.11,I7111,"Aneurysm of the ascending aorta, ruptured",
icd-10-mc,I71.12,I7112,"Aneurysm of the aortic arch, ruptured",
icd-10-mc,I71.13,I7113,"Aneurysm of the descending thoracic aorta, ruptured",
icd-10-mc,I71.20,I7120,"Thoracic aortic aneurysm, without rupture, unspecified",
icd-10-mc,I71.21,I7121,"Aneurysm of the ascending aorta, without rupture",
icd-10-mc,I71.22,I7122,"Aneurysm of the aortic arch, without rupture",
icd-10-mc,I71.23,I7123,"Aneurysm of the descending thoracic aorta, without rupture",
icd-10-mc,I71.30,I7130,"Abdominal aortic aneurysm, ruptured, unspecified",
icd-10-mc,I71.31,I7131,"Pararenal abdominal aortic aneurysm, ruptured",
icd-10-mc,I71.32,I7132,"Juxtarenal abdominal aortic aneurysm, ruptured",
icd-10-mc,I71.33,I7133,"Infrarenal abdominal aortic aneurysm, ruptured",
icd-10-mc,I71.40,I7140,"Abdominal aortic aneurysm, without rupture, unspecified",
icd-10-mc,I71.41,I7141,"Pararenal abdominal aortic aneurysm, without rupture",
icd-10-mc,I71.42,I7142,"Juxtarenal abdominal aortic aneurysm, without rupture",
icd-10-mc,I71.43,I7143,"Infrarenal abdominal aortic aneurysm, without rupture",
icd-10-mc,I71.50,I7150,"Thoracoabdominal aortic aneurysm, ruptured, unspecified",
icd-10-mc,I71.51,I7151,"Supraceliac aneurysm of the abdominal aorta, ruptured",
icd-10-mc,I71.52,I7152,"Paravisceral aneurysm of the abdominal aorta, ruptured",
icd-10-mc,I71.60,I7160,"Thoracoabdominal aortic aneurysm, without rupture, unspecified",
icd-10-mc,I71.61,I7161,"Supraceliac aneurysm of the abdominal aorta, without rupture",
icd-10-mc,I71.62,I7162,"Paravisceral aneurysm of the abdominal aorta, without rupture",
icd-10-mc,I71.8,I718,"Aortic aneurysm of unspecified site, ruptured",
icd-10-mc,I71.9,I719,"Aortic aneurysm of unspecified site, without rupture",
icd-10-mc,I72.0,I720,Aneurysm of carotid artery,
icd-10-mc,I72.1,I721,Aneurysm of artery of upper extremity,
icd-10-mc,I72.2,I722,Aneurysm of renal artery,
icd-10-mc,I72.3,I723,Aneurysm of iliac artery,
icd-10-mc,I72.4,I724,Aneurysm of artery of lower extremity,
icd-10-mc,I72.8,I728,Aneurysm of other specified arteries,
icd-10-mc,I72.9,I729,Aneurysm of unspecified site,
icd-10-mc,I73.1,I731,Thromboangiitis obliterans [Buerger's disease],
icd-10-mc,I73.81,I7381,Erythromelalgia,
icd-10-mc,I73.89,I7389,Other specified peripheral vascular diseases,
icd-10-mc,I73.9,I739,"Peripheral vascular disease, unspecified",
icd-10-mc,I74.01,I7401,Saddle embolus of abdominal aorta,
icd-10-mc,I74.09,I7409,Other arterial embolism and thrombosis of abdominal aorta,
icd-10-mc,I74.10,I7410,Embolism and thrombosis of unspecified parts of aorta,
icd-10-mc,I74.11,I7411,Embolism and thrombosis of thoracic aorta,
icd-10-mc,I74.2,I742,Embolism and thrombosis of arteries of the upper extremities,
icd-10-mc,I74.3,I743,Embolism and thrombosis of arteries of the lower extremities,
icd-10-mc,I74.5,I745,Embolism and thrombosis of iliac artery,
icd-10-mc,I74.8,I748,Embolism and thrombosis of other arteries,
icd-10-mc,I74.9,I749,Embolism and thrombosis of unspecified artery,
icd-10-mc,I75.011,445.01,,
icd-10-mc,I75.012,445.01,,
icd-10-mc,I75.013,445.01,,
icd-10-mc,I75.019,445.01,,
icd-10-mc,I75.021,445.02,,
icd-10-mc,I75.022,445.02,,
icd-10-mc,I75.023,445.02,,
icd-10-mc,I75.029,445.02,,
icd-10-mc,I75.81,I7581,Atheroembolism of kidney,
icd-10-mc,I75.89,I7589,Atheroembolism of other site,
icd-10-mc,I76,I76,Septic arterial embolism,
icd-10-mc,I77.0,I770,"Arteriovenous fistula, acquired",
icd-10-mc,I77.1,I771,Stricture of artery,
icd-10-mc,I77.2,I772,Rupture of artery,
icd-10-mc,I77.3,I773,Arterial fibromuscular dysplasia,
icd-10-mc,I77.4,I774,Celiac artery compression syndrome,
icd-10-mc,I77.5,I775,Necrosis of artery,
icd-10-mc,I77.6,I776,"Arteritis, unspecified",
icd-10-mc,I77.70,I7770,Dissection of unspecified artery,
icd-10-mc,I77.71,I7771,Dissection of carotid artery,
icd-10-mc,I77.72,I7772,Dissection of iliac artery,
icd-10-mc,I77.73,I7773,Dissection of renal artery,
icd-10-mc,I77.74,I7774,Dissection of vertebral artery,
icd-10-mc,I77.79,I7779,Dissection of other specified artery,
icd-10-mc,I77.810,I77810,Thoracic aortic ectasia,
icd-10-mc,I77.811,I77811,Abdominal aortic ectasia,
icd-10-mc,I77.812,I77812,Thoracoabdominal aortic ectasia,
icd-10-mc,I77.819,I77819,"Aortic ectasia, unspecified site",
icd-10-mc,I77.89,I7789,Other specified disorders of arteries and arterioles,
icd-10-mc,I77.9,I779,"Disorder of arteries and arterioles, unspecified",
icd-10-mc,I78.0,I780,Hereditary hemorrhagic telangiectasia,
icd-10-mc,I79.8,I798,"Other disorders of arteries, arterioles and capillaries in diseases classified elsewhere",
icd-10-mc,I80.10,I8010,Phlebitis and thrombophlebitis of unspecified femoral vein,
icd-10-mc,I80.201,I80201,Phlebitis and thrombophlebitis of unspecified deep vessels of right lower extremity,
icd-10-mc,I80.202,I80202,Phlebitis and thrombophlebitis of unspecified deep vessels of left lower extremity,
icd-10-mc,I80.203,I80203,"Phlebitis and thrombophlebitis of unspecified deep vessels of lower extremities, bilateral",
icd-10-mc,I80.209,I80209,Phlebitis and thrombophlebitis of unspecified deep vessels of unspecified lower extremity,
icd-10-mc,I80.211,I80211,Phlebitis and thrombophlebitis of right iliac vein,
icd-10-mc,I80.212,I80212,Phlebitis and thrombophlebitis of left iliac vein,
icd-10-mc,I80.213,I80213,"Phlebitis and thrombophlebitis of iliac vein, bilateral",
icd-10-mc,I80.219,I80219,Phlebitis and thrombophlebitis of unspecified iliac vein,
icd-10-mc,I80.221,I80221,Phlebitis and thrombophlebitis of right popliteal vein,
icd-10-mc,I80.222,I80222,Phlebitis and thrombophlebitis of left popliteal vein,
icd-10-mc,I80.223,I80223,"Phlebitis and thrombophlebitis of popliteal vein, bilateral",
icd-10-mc,I80.229,I80229,Phlebitis and thrombophlebitis of unspecified popliteal vein,
icd-10-mc,I80.231,I80231,Phlebitis and thrombophlebitis of right tibial vein,
icd-10-mc,I80.232,I80232,Phlebitis and thrombophlebitis of left tibial vein,
icd-10-mc,I80.233,I80233,"Phlebitis and thrombophlebitis of tibial vein, bilateral",
icd-10-mc,I80.239,I80239,Phlebitis and thrombophlebitis of unspecified tibial vein,
icd-10-mc,I80.291,I80291,Phlebitis and thrombophlebitis of other deep vessels of right lower extremity,
icd-10-mc,I80.292,I80292,Phlebitis and thrombophlebitis of other deep vessels of left lower extremity,
icd-10-mc,I80.293,I80293,"Phlebitis and thrombophlebitis of other deep vessels of lower extremity, bilateral",
icd-10-mc,I80.299,I80299,Phlebitis and thrombophlebitis of other deep vessels of unspecified lower extremity,
icd-10-mc,I80.8,I808,Phlebitis and thrombophlebitis of other sites,
icd-10-mc,I82.0,I820,Budd-Chiari syndrome,
icd-10-mc,I82.220,I82220,Acute embolism and thrombosis of inferior vena cava,
icd-10-mc,I82.221,I82221,Chronic embolism and thrombosis of inferior vena cava,
icd-10-mc,I82.290,I82290,Acute embolism and thrombosis of other thoracic veins,
icd-10-mc,I82.291,I82291,Chronic embolism and thrombosis of other thoracic veins,
icd-10-mc,I82.3,I823,Embolism and thrombosis of renal vein,
icd-10-mc,I82.401,I82401,Acute embolism and thrombosis of unspecified deep veins of right lower extremity,
icd-10-mc,I82.402,I82402,Acute embolism and thrombosis of unspecified deep veins of left lower extremity,
icd-10-mc,I82.403,I82403,"Acute embolism and thrombosis of unspecified deep veins of lower extremity, bilateral",
icd-10-mc,I82.409,I82409,Acute embolism and thrombosis of unspecified deep veins of unspecified lower extremity,
icd-10-mc,I82.411,I82411,Acute embolism and thrombosis of right femoral vein,
icd-10-mc,I82.412,I82412,Acute embolism and thrombosis of left femoral vein,
icd-10-mc,I82.413,I82413,"Acute embolism and thrombosis of femoral vein, bilateral",
icd-10-mc,I82.419,I82419,Acute embolism and thrombosis of unspecified femoral vein,
icd-10-mc,I82.421,I82421,Acute embolism and thrombosis of right iliac vein,
icd-10-mc,I82.422,I82422,Acute embolism and thrombosis of left iliac vein,
icd-10-mc,I82.423,I82423,"Acute embolism and thrombosis of iliac vein, bilateral",
icd-10-mc,I82.429,I82429,Acute embolism and thrombosis of unspecified iliac vein,
icd-10-mc,I82.431,I82431,Acute embolism and thrombosis of right popliteal vein,
icd-10-mc,I82.432,I82432,Acute embolism and thrombosis of left popliteal vein,
icd-10-mc,I82.433,I82433,"Acute embolism and thrombosis of popliteal vein, bilateral",
icd-10-mc,I82.439,I82439,Acute embolism and thrombosis of unspecified popliteal vein,
icd-10-mc,I82.441,I82441,Acute embolism and thrombosis of right tibial vein,
icd-10-mc,I82.442,I82442,Acute embolism and thrombosis of left tibial vein,
icd-10-mc,I82.443,I82443,"Acute embolism and thrombosis of tibial vein, bilateral",
icd-10-mc,I82.449,I82449,Acute embolism and thrombosis of unspecified tibial vein,
icd-10-mc,I82.491,I82491,Acute embolism and thrombosis of other specified deep vein of right lower extremity,
icd-10-mc,I82.492,I82492,Acute embolism and thrombosis of other specified deep vein of left lower extremity,
icd-10-mc,I82.493,I82493,"Acute embolism and thrombosis of other specified deep vein of lower extremity, bilateral",
icd-10-mc,I82.499,I82499,Acute embolism and thrombosis of other specified deep vein of unspecified lower extremity,
icd-10-mc,I82.4Y1,I824Y1,Acute embolism and thrombosis of unspecified deep veins of right proximal lower extremity,
icd-10-mc,I82.4Y2,I824Y2,Acute embolism and thrombosis of unspecified deep veins of left proximal lower extremity,
icd-10-mc,I82.4Y3,I824Y3,"Acute embolism and thrombosis of unspecified deep veins of proximal lower extremity, bilateral",
icd-10-mc,I82.4Y9,I824Y9,Acute embolism and thrombosis of unspecified deep veins of unspecified proximal lower extremity,
icd-10-mc,I82.4Z1,I824Z1,Acute embolism and thrombosis of unspecified deep veins of right distal lower extremity,
icd-10-mc,I82.4Z2,I824Z2,Acute embolism and thrombosis of unspecified deep veins of left distal lower extremity,
icd-10-mc,I82.4Z3,I824Z3,"Acute embolism and thrombosis of unspecified deep veins of distal lower extremity, bilateral",
icd-10-mc,I82.4Z9,I824Z9,Acute embolism and thrombosis of unspecified deep veins of unspecified distal lower extremity,
icd-10-mc,I82.501,I82501,Chronic embolism and thrombosis of unspecified deep veins of right lower extremity,
icd-10-mc,I82.502,I82502,Chronic embolism and thrombosis of unspecified deep veins of left lower extremity,
icd-10-mc,I82.503,I82503,"Chronic embolism and thrombosis of unspecified deep veins of lower extremity, bilateral",
icd-10-mc,I82.509,I82509,Chronic embolism and thrombosis of unspecified deep veins of unspecified lower extremity,
icd-10-mc,I82.511,I82511,Chronic embolism and thrombosis of right femoral vein,
icd-10-mc,I82.512,I82512,Chronic embolism and thrombosis of left femoral vein,
icd-10-mc,I82.513,I82513,"Chronic embolism and thrombosis of femoral vein, bilateral",
icd-10-mc,I82.519,I82519,Chronic embolism and thrombosis of unspecified femoral vein,
icd-10-mc,I82.521,I82521,Chronic embolism and thrombosis of right iliac vein,
icd-10-mc,I82.522,I82522,Chronic embolism and thrombosis of left iliac vein,
icd-10-mc,I82.523,I82523,"Chronic embolism and thrombosis of iliac vein, bilateral",
icd-10-mc,I82.529,I82529,Chronic embolism and thrombosis of unspecified iliac vein,
icd-10-mc,I82.531,I82531,Chronic embolism and thrombosis of right popliteal vein,
icd-10-mc,I82.532,I82532,Chronic embolism and thrombosis of left popliteal vein,
icd-10-mc,I82.533,I82533,"Chronic embolism and thrombosis of popliteal vein, bilateral",
icd-10-mc,I82.539,I82539,Chronic embolism and thrombosis of unspecified popliteal vein,
icd-10-mc,I82.541,I82541,Chronic embolism and thrombosis of right tibial vein,
icd-10-mc,I82.542,I82542,Chronic embolism and thrombosis of left tibial vein,
icd-10-mc,I82.543,I82543,"Chronic embolism and thrombosis of tibial vein, bilateral",
icd-10-mc,I82.549,I82549,Chronic embolism and thrombosis of unspecified tibial vein,
icd-10-mc,I82.551,I82551,Chronic embolism and thrombosis of right peroneal vein,
icd-10-mc,I82.552,I82552,Chronic embolism and thrombosis of left peroneal vein,
icd-10-mc,I82.553,I82553,"Chronic embolism and thrombosis of peroneal vein, bilateral",
icd-10-mc,I82.559,I82559,Chronic embolism and thrombosis of unspecified peroneal vein,
icd-10-mc,I82.561,I82561,Chronic embolism and thrombosis of right calf muscular vein,
icd-10-mc,I82.562,I82562,Chronic embolism and thrombosis of left calf muscular vein,
icd-10-mc,I82.563,I82563,"Chronic embolism and thrombosis of calf muscular vein, bilateral",
icd-10-mc,I82.569,I82569,Chronic embolism and thrombosis of unspecified calf muscular vein,
icd-10-mc,I82.591,I82591,Chronic embolism and thrombosis of other specified deep vein of right lower extremity,
icd-10-mc,I82.592,I82592,Chronic embolism and thrombosis of other specified deep vein of left lower extremity,
icd-10-mc,I82.593,I82593,"Chronic embolism and thrombosis of other specified deep vein of lower extremity, bilateral",
icd-10-mc,I82.599,I82599,Chronic embolism and thrombosis of other specified deep vein of unspecified lower extremity,
icd-10-mc,I82.5Y1,I825Y1,Chronic embolism and thrombosis of unspecified deep veins of right proximal lower extremity,
icd-10-mc,I82.5Y2,I825Y2,Chronic embolism and thrombosis of unspecified deep veins of left proximal lower extremity,
icd-10-mc,I82.5Y3,I825Y3,"Chronic embolism and thrombosis of unspecified deep veins of proximal lower extremity, bilateral",
icd-10-mc,I82.5Y9,I825Y9,Chronic embolism and thrombosis of unspecified deep veins of unspecified proximal lower extremity,
icd-10-mc,I82.5Z1,I825Z1,Chronic embolism and thrombosis of unspecified deep veins of right distal lower extremity,
icd-10-mc,I82.5Z2,I825Z2,Chronic embolism and thrombosis of unspecified deep veins of left distal lower extremity,
icd-10-mc,I82.5Z3,I825Z3,"Chronic embolism and thrombosis of unspecified deep veins of distal lower extremity, bilateral",
icd-10-mc,I82.5Z9,I825Z9,Chronic embolism and thrombosis of unspecified deep veins of unspecified distal lower extremity,
icd-10-mc,I82.601,I82601,Acute embolism and thrombosis of unspecified veins of right upper extremity,
icd-10-mc,I82.602,I82602,Acute embolism and thrombosis of unspecified veins of left upper extremity,
icd-10-mc,I82.603,I82603,"Acute embolism and thrombosis of unspecified veins of upper extremity, bilateral",
icd-10-mc,I82.609,I82609,Acute embolism and thrombosis of unspecified veins of unspecified upper extremity,
icd-10-mc,I82.611,I82611,Acute embolism and thrombosis of superficial veins of right upper extremity,
icd-10-mc,I82.612,I82612,Acute embolism and thrombosis of superficial veins of left upper extremity,
icd-10-mc,I82.613,I82613,"Acute embolism and thrombosis of superficial veins of upper extremity, bilateral",
icd-10-mc,I82.619,I82619,Acute embolism and thrombosis of superficial veins of unspecified upper extremity,
icd-10-mc,I82.621,I82621,Acute embolism and thrombosis of deep veins of right upper extremity,
icd-10-mc,I82.622,I82622,Acute embolism and thrombosis of deep veins of left upper extremity,
icd-10-mc,I82.623,I82623,"Acute embolism and thrombosis of deep veins of upper extremity, bilateral",
icd-10-mc,I82.629,I82629,Acute embolism and thrombosis of deep veins of unspecified upper extremity,
icd-10-mc,I82.701,I82701,Chronic embolism and thrombosis of unspecified veins of right upper extremity,
icd-10-mc,I82.702,I82702,Chronic embolism and thrombosis of unspecified veins of left upper extremity,
icd-10-mc,I82.703,I82703,"Chronic embolism and thrombosis of unspecified veins of upper extremity, bilateral",
icd-10-mc,I82.709,I82709,Chronic embolism and thrombosis of unspecified veins of unspecified upper extremity,
icd-10-mc,I82.711,I82711,Chronic embolism and thrombosis of superficial veins of right upper extremity,
icd-10-mc,I82.712,I82712,Chronic embolism and thrombosis of superficial veins of left upper extremity,
icd-10-mc,I82.713,I82713,"Chronic embolism and thrombosis of superficial veins of upper extremity, bilateral",
icd-10-mc,I82.719,I82719,Chronic embolism and thrombosis of superficial veins of unspecified upper extremity,
icd-10-mc,I82.721,I82721,Chronic embolism and thrombosis of deep veins of right upper extremity,
icd-10-mc,I82.722,I82722,Chronic embolism and thrombosis of deep veins of left upper extremity,
icd-10-mc,I82.723,I82723,"Chronic embolism and thrombosis of deep veins of upper extremity, bilateral",
icd-10-mc,I82.729,I82729,Chronic embolism and thrombosis of deep veins of unspecified upper extremity,
icd-10-mc,I82.A11,I82A11,Acute embolism and thrombosis of right axillary vein,
icd-10-mc,I82.A12,I82A12,Acute embolism and thrombosis of left axillary vein,
icd-10-mc,I82.A13,I82A13,"Acute embolism and thrombosis of axillary vein, bilateral",
icd-10-mc,I82.A19,I82A19,Acute embolism and thrombosis of unspecified axillary vein,
icd-10-mc,I82.A21,I82A21,Chronic embolism and thrombosis of right axillary vein,
icd-10-mc,I82.A22,I82A22,Chronic embolism and thrombosis of left axillary vein,
icd-10-mc,I82.A23,I82A23,"Chronic embolism and thrombosis of axillary vein, bilateral",
icd-10-mc,I82.A29,I82A29,Chronic embolism and thrombosis of unspecified axillary vein,
icd-10-mc,I82.B11,I82B11,Acute embolism and thrombosis of right subclavian vein,
icd-10-mc,I82.B12,I82B12,Acute embolism and thrombosis of left subclavian vein,
icd-10-mc,I82.B13,I82B13,"Acute embolism and thrombosis of subclavian vein, bilateral",
icd-10-mc,I82.B19,I82B19,Acute embolism and thrombosis of unspecified subclavian vein,
icd-10-mc,I82.B21,I82B21,Chronic embolism and thrombosis of right subclavian vein,
icd-10-mc,I82.B22,I82B22,Chronic embolism and thrombosis of left subclavian vein,
icd-10-mc,I82.B23,I82B23,"Chronic embolism and thrombosis of subclavian vein, bilateral",
