classification_system,code,code_clean,description,source
icd-09-mc,250.80,25080,"Diabetes with other specified manifestations, type II or unspecified type, not stated as uncontrolled",
icd-09-mc,250.81,25081,"Diabetes with other specified manifestations, type I [juvenile type], not stated as uncontrolled",
icd-09-mc,250.82,25082,"Diabetes with other specified manifestations, type II or unspecified type, uncontrolled",
icd-09-mc,250.83,25083,"Diabetes with other specified manifestations, type I [juvenile type], uncontrolled",
icd-09-mc,250.90,25090,"Diabetes with unspecified complication, type II or unspecified type, not stated as uncontrolled",
icd-09-mc,250.91,25091,"Diabetes with unspecified complication, type I [juvenile type], not stated as uncontrolled",
icd-09-mc,250.92,25092,"Diabetes with unspecified complication, type II or unspecified type, uncontrolled",
icd-09-mc,250.93,25093,"Diabetes with unspecified complication, type I [juvenile type], uncontrolled",
icd-09-mc,362.01,36201,Background diabetic retinopathy,
icd-09-mc,362.03,36203,Nonproliferative diabetic retinopathy NOS,
icd-09-mc,362.04,36204,Mild nonproliferative diabetic retinopathy,
icd-09-mc,362.05,36205,Moderate nonproliferative diabetic retinopathy,
icd-09-mc,362.06,36206,Severe nonproliferative diabetic retinopathy,
icd-09-mc,362.07,36207,Diabetic macular edema,
icd-09-mc,366.41,36641,Diabetic cataract,
icd-09-mc,V58.67,V5867,Long-term (current) use of insulin,
icd-10-mc,E08.00,E0800,Diabetes mellitus due to underlying condition with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),
icd-10-mc,E08.01,E0801,Diabetes mellitus due to underlying condition with hyperosmolarity with coma,
icd-10-mc,E08.10,E0810,Diabetes mellitus due to underlying condition with ketoacidosis without coma,
icd-10-mc,E08.11,E0811,Diabetes mellitus due to underlying condition with ketoacidosis with coma,
icd-10-mc,E08.21,E0821,Diabetes mellitus due to underlying condition with diabetic nephropathy,
icd-10-mc,E08.22,E0822,Diabetes mellitus due to underlying condition with diabetic chronic kidney disease,
icd-10-mc,E08.29,E0829,Diabetes mellitus due to underlying condition with other diabetic kidney complication,
icd-10-mc,E08.311,E08311,Diabetes mellitus due to underlying condition with unspecified diabetic retinopathy with macular edema,
icd-10-mc,E08.319,E08319,Diabetes mellitus due to underlying condition with unspecified diabetic retinopathy without macular edema,
icd-10-mc,E08.3211,E083211,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, right eye",
icd-10-mc,E08.3212,E083212,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, left eye",
icd-10-mc,E08.3213,E083213,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, bilateral",
icd-10-mc,E08.3219,E083219,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",
icd-10-mc,E08.3291,E083291,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema, right eye",
icd-10-mc,E08.3292,E083292,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema, left eye",
icd-10-mc,E08.3293,E083293,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema, bilateral",
icd-10-mc,E08.3299,E083299,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",
icd-10-mc,E08.3311,E083311,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, right eye",
icd-10-mc,E08.3312,E083312,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, left eye",
icd-10-mc,E08.3313,E083313,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",
icd-10-mc,E08.3319,E083319,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",
icd-10-mc,E08.3391,E083391,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, right eye",
icd-10-mc,E08.3392,E083392,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, left eye",
icd-10-mc,E08.3393,E083393,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",
icd-10-mc,E08.3399,E083399,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye",
icd-10-mc,E08.3411,E083411,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema, right eye",
icd-10-mc,E08.3412,E083412,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema, left eye",
icd-10-mc,E08.3413,E083413,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema, bilateral",
icd-10-mc,E08.3419,E083419,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",
icd-10-mc,E08.3491,E083491,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, right eye",
icd-10-mc,E08.3492,E083492,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, left eye",
icd-10-mc,E08.3493,E083493,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, bilateral",
icd-10-mc,E08.3499,E083499,"Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",
icd-10-mc,E08.3511,E083511,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, right eye",
icd-10-mc,E08.3512,E083512,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, left eye",
icd-10-mc,E08.3513,E083513,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, bilateral",
icd-10-mc,E08.3519,E083519,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, unspecified eye",
icd-10-mc,E08.3521,E083521,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",
icd-10-mc,E08.3522,E083522,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",
icd-10-mc,E08.3523,E083523,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral",
icd-10-mc,E08.3529,E083529,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye",
icd-10-mc,E08.3531,E083531,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",
icd-10-mc,E08.3532,E083532,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye",
icd-10-mc,E08.3533,E083533,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral",
icd-10-mc,E08.3539,E083539,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye",
icd-10-mc,E08.3541,E083541,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",
icd-10-mc,E08.3542,E083542,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye",
icd-10-mc,E08.3543,E083543,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral",
icd-10-mc,E08.3549,E083549,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",
icd-10-mc,E08.3551,E083551,"Diabetes mellitus due to underlying condition with stable proliferative diabetic retinopathy, right eye",
icd-10-mc,E08.3552,E083552,"Diabetes mellitus due to underlying condition with stable proliferative diabetic retinopathy, left eye",
icd-10-mc,E08.3553,E083553,"Diabetes mellitus due to underlying condition with stable proliferative diabetic retinopathy, bilateral",
icd-10-mc,E08.3559,E083559,"Diabetes mellitus due to underlying condition with stable proliferative diabetic retinopathy, unspecified eye",
icd-10-mc,E08.3591,E083591,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy without macular edema, right eye",
icd-10-mc,E08.3592,E083592,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy without macular edema, left eye",
icd-10-mc,E08.3593,E083593,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy without macular edema, bilateral",
icd-10-mc,E08.3599,E083599,"Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy without macular edema, unspecified eye",
icd-10-mc,E08.36,E0836,Diabetes mellitus due to underlying condition with diabetic cataract,
icd-10-mc,E08.37X1,E0837X1,"Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, right eye",
icd-10-mc,E08.37X2,E0837X2,"Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, left eye",
icd-10-mc,E08.37X3,E0837X3,"Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, bilateral",
icd-10-mc,E08.37X9,E0837X9,"Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, unspecified eye",
icd-10-mc,E08.39,E0839,Diabetes mellitus due to underlying condition with other diabetic ophthalmic complication,
icd-10-mc,E08.40,E0840,"Diabetes mellitus due to underlying condition with diabetic neuropathy, unspecified",
icd-10-mc,E08.41,E0841,Diabetes mellitus due to underlying condition with diabetic mononeuropathy,
icd-10-mc,E08.42,E0842,Diabetes mellitus due to underlying condition with diabetic polyneuropathy,
icd-10-mc,E08.43,E0843,Diabetes mellitus due to underlying condition with diabetic autonomic (poly)neuropathy,
icd-10-mc,E08.44,E0844,Diabetes mellitus due to underlying condition with diabetic amyotrophy,
icd-10-mc,E08.49,E0849,Diabetes mellitus due to underlying condition with other diabetic neurological complication,
icd-10-mc,E08.51,E0851,Diabetes mellitus due to underlying condition with diabetic peripheral angiopathy without gangrene,
icd-10-mc,E08.52,E0852,Diabetes mellitus due to underlying condition with diabetic peripheral angiopathy with gangrene,
icd-10-mc,E08.59,E0859,Diabetes mellitus due to underlying condition with other circulatory complications,
icd-10-mc,E08.610,E08610,Diabetes mellitus due to underlying condition with diabetic neuropathic arthropathy,
icd-10-mc,E08.618,E08618,Diabetes mellitus due to underlying condition with other diabetic arthropathy,
icd-10-mc,E08.620,E08620,Diabetes mellitus due to underlying condition with diabetic dermatitis,
icd-10-mc,E08.621,E08621,Diabetes mellitus due to underlying condition with foot ulcer,
icd-10-mc,E08.622,E08622,Diabetes mellitus due to underlying condition with other skin ulcer,
icd-10-mc,E08.628,E08628,Diabetes mellitus due to underlying condition with other skin complications,
icd-10-mc,E08.630,E08630,Diabetes mellitus due to underlying condition with periodontal disease,
icd-10-mc,E08.638,E08638,Diabetes mellitus due to underlying condition with other oral complications,
icd-10-mc,E08.641,E08641,Diabetes mellitus due to underlying condition with hypoglycemia with coma,
icd-10-mc,E08.649,E08649,Diabetes mellitus due to underlying condition with hypoglycemia without coma,
icd-10-mc,E08.65,E0865,Diabetes mellitus due to underlying condition with hyperglycemia,
icd-10-mc,E08.69,E0869,Diabetes mellitus due to underlying condition with other specified complication,
icd-10-mc,E08.8,E088,Diabetes mellitus due to underlying condition with unspecified complications,
icd-10-mc,E08.9,E089,Diabetes mellitus due to underlying condition without complications,
icd-10-mc,E09.00,E0900,Drug or chemical induced diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),
icd-10-mc,E09.01,E0901,Drug or chemical induced diabetes mellitus with hyperosmolarity with coma,
icd-10-mc,E09.10,E0910,Drug or chemical induced diabetes mellitus with ketoacidosis without coma,
icd-10-mc,E09.11,E0911,Drug or chemical induced diabetes mellitus with ketoacidosis with coma,
icd-10-mc,E09.21,E0921,Drug or chemical induced diabetes mellitus with diabetic nephropathy,
icd-10-mc,E09.22,E0922,Drug or chemical induced diabetes mellitus with diabetic chronic kidney disease,
icd-10-mc,E09.29,E0929,Drug or chemical induced diabetes mellitus with other diabetic kidney complication,
icd-10-mc,E09.311,E09311,Drug or chemical induced diabetes mellitus with unspecified diabetic retinopathy with macular edema,
icd-10-mc,E09.319,E09319,Drug or chemical induced diabetes mellitus with unspecified diabetic retinopathy without macular edema,
icd-10-mc,E09.3211,E093211,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",
icd-10-mc,E09.3212,E093212,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye",
icd-10-mc,E09.3213,E093213,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",
icd-10-mc,E09.3219,E093219,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",
icd-10-mc,E09.3291,E093291,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",
icd-10-mc,E09.3292,E093292,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",
icd-10-mc,E09.3293,E093293,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",
icd-10-mc,E09.3299,E093299,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",
icd-10-mc,E09.3311,E093311,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",
icd-10-mc,E09.3312,E093312,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",
icd-10-mc,E09.3313,E093313,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",
icd-10-mc,E09.3319,E093319,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",
icd-10-mc,E09.3391,E093391,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",
icd-10-mc,E09.3392,E093392,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",
icd-10-mc,E09.3393,E093393,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",
icd-10-mc,E09.3399,E093399,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye",
icd-10-mc,E09.3411,E093411,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",
icd-10-mc,E09.3412,E093412,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",
icd-10-mc,E09.3413,E093413,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",
icd-10-mc,E09.3419,E093419,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",
icd-10-mc,E09.3491,E093491,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",
icd-10-mc,E09.3492,E093492,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye",
icd-10-mc,E09.3493,E093493,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral",
icd-10-mc,E09.3499,E093499,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",
icd-10-mc,E09.3511,E093511,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",
icd-10-mc,E09.3512,E093512,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye",
icd-10-mc,E09.3513,E093513,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral",
icd-10-mc,E09.3519,E093519,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye",
icd-10-mc,E09.3521,E093521,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",
icd-10-mc,E09.3522,E093522,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",
icd-10-mc,E09.3523,E093523,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral",
icd-10-mc,E09.3529,E093529,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye",
icd-10-mc,E09.3531,E093531,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",
icd-10-mc,E09.3532,E093532,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye",
icd-10-mc,E09.3533,E093533,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral",
icd-10-mc,E09.3539,E093539,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye",
icd-10-mc,E09.3541,E093541,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",
icd-10-mc,E09.3542,E093542,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye",
icd-10-mc,E09.3543,E093543,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral",
icd-10-mc,E09.3549,E093549,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",
icd-10-mc,E09.3551,E093551,"Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, right eye",
icd-10-mc,E09.3552,E093552,"Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, left eye",
icd-10-mc,E09.3553,E093553,"Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, bilateral",
icd-10-mc,E09.3559,E093559,"Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye",
icd-10-mc,E09.3591,E093591,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",
icd-10-mc,E09.3592,E093592,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye",
icd-10-mc,E09.3593,E093593,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral",
icd-10-mc,E09.3599,E093599,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",
icd-10-mc,E09.36,E0936,Drug or chemical induced diabetes mellitus with diabetic cataract,
icd-10-mc,E09.37X1,E0937X1,"Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, right eye",
icd-10-mc,E09.37X2,E0937X2,"Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, left eye",
icd-10-mc,E09.37X3,E0937X3,"Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral",
icd-10-mc,E09.37X9,E0937X9,"Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye",
icd-10-mc,E09.39,E0939,Drug or chemical induced diabetes mellitus with other diabetic ophthalmic complication,
icd-10-mc,E09.40,E0940,"Drug or chemical induced diabetes mellitus with neurological complications with diabetic neuropathy, unspecified",
icd-10-mc,E09.41,E0941,Drug or chemical induced diabetes mellitus with neurological complications with diabetic mononeuropathy,
icd-10-mc,E09.42,E0942,Drug or chemical induced diabetes mellitus with neurological complications with diabetic polyneuropathy,
icd-10-mc,E09.43,E0943,Drug or chemical induced diabetes mellitus with neurological complications with diabetic autonomic (poly)neuropathy,
icd-10-mc,E09.44,E0944,Drug or chemical induced diabetes mellitus with neurological complications with diabetic amyotrophy,
icd-10-mc,E09.49,E0949,Drug or chemical induced diabetes mellitus with neurological complications with other diabetic neurological complication,
icd-10-mc,E09.51,E0951,Drug or chemical induced diabetes mellitus with diabetic peripheral angiopathy without gangrene,
icd-10-mc,E09.52,E0952,Drug or chemical induced diabetes mellitus with diabetic peripheral angiopathy with gangrene,
icd-10-mc,E09.59,E0959,Drug or chemical induced diabetes mellitus with other circulatory complications,
icd-10-mc,E09.610,E09610,Drug or chemical induced diabetes mellitus with diabetic neuropathic arthropathy,
icd-10-mc,E09.618,E09618,Drug or chemical induced diabetes mellitus with other diabetic arthropathy,
icd-10-mc,E09.620,E09620,Drug or chemical induced diabetes mellitus with diabetic dermatitis,
icd-10-mc,E09.621,E09621,Drug or chemical induced diabetes mellitus with foot ulcer,
icd-10-mc,E09.622,E09622,Drug or chemical induced diabetes mellitus with other skin ulcer,
icd-10-mc,E09.628,E09628,Drug or chemical induced diabetes mellitus with other skin complications,
icd-10-mc,E09.630,E09630,Drug or chemical induced diabetes mellitus with periodontal disease,
icd-10-mc,E09.638,E09638,Drug or chemical induced diabetes mellitus with other oral complications,
icd-10-mc,E09.641,E09641,Drug or chemical induced diabetes mellitus with hypoglycemia with coma,
icd-10-mc,E09.649,E09649,Drug or chemical induced diabetes mellitus with hypoglycemia without coma,
icd-10-mc,E09.65,E0965,Drug or chemical induced diabetes mellitus with hyperglycemia,
icd-10-mc,E09.69,E0969,Drug or chemical induced diabetes mellitus with other specified complication,
icd-10-mc,E09.8,E098,Drug or chemical induced diabetes mellitus with unspecified complications,
icd-10-mc,E09.9,E099,Drug or chemical induced diabetes mellitus without complications,
icd-10-mc,E10.10,E1010,Type 1 diabetes mellitus with ketoacidosis without coma,
icd-10-mc,E10.11,E1011,Type 1 diabetes mellitus with ketoacidosis with coma,
icd-10-mc,E10.21,E1021,Type 1 diabetes mellitus with diabetic nephropathy,
icd-10-mc,E10.22,E1022,Type 1 diabetes mellitus with diabetic chronic kidney disease,
icd-10-mc,E10.29,E1029,Type 1 diabetes mellitus with other diabetic kidney complication,
icd-10-mc,E10.311,E10311,Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema,
icd-10-mc,E10.319,E10319,Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema,
icd-10-mc,E10.3211,E103211,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",
icd-10-mc,E10.3212,E103212,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye",
icd-10-mc,E10.3213,E103213,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",
icd-10-mc,E10.3219,E103219,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",
