classification_system,code,code_clean,description,source
icd-09-mc,780.72,78072,Functional quadriplegia,
icd-09-mc,806.00,80600,Closed fracture of C1-C4 level with unspecified spinal cord injury,
icd-09-mc,806.01,80601,Closed fracture of C1-C4 level with complete lesion of cord,
icd-09-mc,806.02,80602,Closed fracture of C1-C4 level with anterior cord syndrome,
icd-09-mc,806.03,80603,Closed fracture of C1-C4 level with central cord syndrome,
icd-09-mc,806.04,80604,Closed fracture of C1-C4 level with other specified spinal cord injury,
icd-09-mc,806.05,80605,Closed fracture of C5-C7 level with unspecified spinal cord injury,
icd-09-mc,806.06,80606,Closed fracture of C5-C7 level with complete lesion of cord,
icd-09-mc,806.07,80607,Closed fracture of C5-C7 level with anterior cord syndrome,
icd-09-mc,806.08,80608,Closed fracture of C5-C7 level with central cord syndrome,
icd-09-mc,806.09,80609,Closed fracture of C5-C7 level with other specified spinal cord injury,
icd-09-mc,806.10,80610,Open fracture of C1-C4 level with unspecified spinal cord injury,
icd-09-mc,806.11,80611,Open fracture of C1-C4 level with complete lesion of cord,
icd-09-mc,806.12,80612,Open fracture of C1-C4 level with anterior cord syndrome,
icd-09-mc,806.13,80613,Open fracture of C1-C4 level with central cord syndrome,
icd-09-mc,806.14,80614,Open fracture of C1-C4 level with other specified spinal cord injury,
icd-09-mc,806.15,80615,Open fracture of C5-C7 level with unspecified spinal cord injury,
icd-09-mc,806.16,80616,Open fracture of C5-C7 level with complete lesion of cord,
icd-09-mc,806.17,80617,Open fracture of C5-C7 level with anterior cord syndrome,
icd-09-mc,806.18,80618,Open fracture of C5-C7 level with central cord syndrome,
icd-09-mc,806.19,80619,Open fracture of C5-C7 level with other specified spinal cord injury,
icd-09-mc,806.20,80620,Closed fracture of T1-T6 level with unspecified spinal cord injury,
icd-09-mc,806.21,80621,Closed fracture of T1-T6 level with complete lesion of cord,
icd-09-mc,806.22,80622,Closed fracture of T1-T6 level with anterior cord syndrome,
icd-09-mc,806.23,80623,Closed fracture of T1-T6 level with central cord syndrome,
icd-09-mc,806.24,80624,Closed fracture of T1-T6 level with other specified spinal cord injury,
icd-09-mc,806.25,80625,Closed fracture of T7-T12 level with unspecified spinal cord injury,
icd-09-mc,806.26,80626,Closed fracture of T7-T12 level with complete lesion of cord,
icd-09-mc,806.27,80627,Closed fracture of T7-T12 level with anterior cord syndrome,
icd-09-mc,806.28,80628,Closed fracture of T7-T12 level with central cord syndrome,
icd-09-mc,806.29,80629,Closed fracture of T7-T12 level with other specified spinal cord injury,
icd-09-mc,806.30,80630,Open fracture of T1-T6 level with unspecified spinal cord injury,
icd-09-mc,806.31,80631,Open fracture of T1-T6 level with complete lesion of cord,
icd-09-mc,806.32,80632,Open fracture of T1-T6 level with anterior cord syndrome,
icd-09-mc,806.33,80633,Open fracture of T1-T6 level with central cord syndrome,
icd-09-mc,806.34,80634,Open fracture of T1-T6 level with other specified spinal cord injury,
icd-09-mc,806.35,80635,Open fracture of T7-T12 level with unspecified spinal cord injury,
icd-09-mc,806.36,80636,Open fracture of T7-T12 level with complete lesion of cord,
icd-09-mc,806.37,80637,Open fracture of T7-T12 level with anterior cord syndrome,
icd-09-mc,806.38,80638,Open fracture of T7-T12 level with central cord syndrome,
icd-09-mc,806.39,80639,Open fracture of T7-T12 level with other specified spinal cord injury,
icd-09-mc,806.4,8064,Closed fracture of lumbar spine with spinal cord injury,
icd-09-mc,806.5,8065,Open fracture of lumbar spine with spinal cord injury,
icd-09-mc,806.60,80660,Closed fracture of sacrum and coccyx with unspecified spinal cord injury,
icd-09-mc,806.61,80661,Closed fracture of sacrum and coccyx with complete cauda equina lesion,
icd-09-mc,806.62,80662,Closed fracture of sacrum and coccyx with other cauda equina injury,
icd-09-mc,806.69,80669,Closed fracture of sacrum and coccyx with other spinal cord injury,
icd-09-mc,806.70,80670,Open fracture of sacrum and coccyx with unspecified spinal cord injury,
icd-09-mc,806.71,80671,Open fracture of sacrum and coccyx with complete cauda equina lesion,
icd-09-mc,806.72,80672,Open fracture of sacrum and coccyx with other cauda equina injury,
icd-09-mc,806.79,80679,Open fracture of sacrum and coccyx with other spinal cord injury,
icd-09-mc,806.8,8068,Closed fracture of unspecified vertebral column with spinal cord injury,
icd-09-mc,806.9,8069,Open fracture of unspecified vertebral column with spinal cord injury,
icd-09-mc,907.2,9072,Late effect of spinal cord injury,
icd-09-mc,952.00,95200,C1-C4 level with unspecified spinal cord injury,
icd-09-mc,952.01,95201,C1-C4 level with complete lesion of spinal cord,
icd-09-mc,952.02,95202,C1-C4 level with anterior cord syndrome,
icd-09-mc,952.03,95203,C1-C4 level with central cord syndrome,
icd-09-mc,952.04,95204,C1-C4 level with other specified spinal cord injury,
icd-09-mc,952.05,95205,C5-C7 level with unspecified spinal cord injury,
icd-09-mc,952.06,95206,C5-C7 level with complete lesion of spinal cord,
icd-09-mc,952.07,95207,C5-C7 level with anterior cord syndrome,
icd-09-mc,952.08,95208,C5-C7 level with central cord syndrome,
icd-09-mc,952.09,95209,C5-C7 level with other specified spinal cord injury,
icd-09-mc,952.10,95210,T1-T6 level with unspecified spinal cord injury,
icd-09-mc,952.11,95211,T1-T6 level with complete lesion of spinal cord,
icd-09-mc,952.12,95212,T1-T6 level with anterior cord syndrome,
icd-09-mc,952.13,95213,T1-T6 level with central cord syndrome,
icd-09-mc,952.14,95214,T1-T6 level with other specified spinal cord injury,
icd-09-mc,952.15,95215,T7-T12 level with unspecified spinal cord injury,
icd-09-mc,952.16,95216,T7-T12 level with complete lesion of spinal cord,
icd-09-mc,952.17,95217,T7-T12 level with anterior cord syndrome,
icd-09-mc,952.18,95218,T7-T12 level with central cord syndrome,
icd-09-mc,952.19,95219,T7-T12 level with other specified spinal cord injury,
icd-09-mc,952.2,9522,Lumbar spinal cord injury without evidence of spinal bone injury,
icd-09-mc,952.3,9523,Sacral spinal cord injury without evidence of spinal bone injury,
icd-09-mc,952.4,9524,Cauda equina spinal cord injury without evidence of spinal bone injury,
icd-09-mc,952.8,9528,Multiple sites of spinal cord injury without evidence of spinal bone injury,
icd-09-mc,952.9,9529,Unspecified site of spinal cord injury without evidence of spinal bone injury,
icd-10-mc,B00.82,B0082,Varicella myelitis,
icd-10-mc,B01.12,B0112,Postherpetic myelitis,
icd-10-mc,B02.24,B0224,"Postimmunization acute disseminated encephalitis, myelitis and encephalomyelitis",
icd-10-mc,G04.02,G0402,Other myelitis,
icd-10-mc,G04.89,G0489,Myelitis in diseases classified elsewhere,
icd-10-mc,G05.4,G054,Congenital nonprogressive ataxia,
icd-10-mc,G11.0,G110,"Early-onset cerebellar ataxia, unspecified",
icd-10-mc,G11.10,G1110,Friedreich ataxia,
icd-10-mc,G11.11,G1111,Other early-onset cerebellar ataxia,
icd-10-mc,G11.19,G1119,Late-onset cerebellar ataxia,
icd-10-mc,G11.2,G112,Cerebellar ataxia with defective DNA repair,
icd-10-mc,G11.3,G113,Hereditary spastic paraplegia,
icd-10-mc,G11.4,G114,Other hereditary ataxias,
icd-10-mc,G11.8,G118,"Hereditary ataxia, unspecified",
icd-10-mc,G11.9,G119,"Infantile spinal muscular atrophy, type I [Werdnig-Hoffman]",
icd-10-mc,G12.0,G120,Other inherited spinal muscular atrophy,
icd-10-mc,G12.1,G121,"Motor neuron disease, unspecified",
icd-10-mc,G12.20,G1220,Amyotrophic lateral sclerosis,
icd-10-mc,G12.21,G1221,Progressive bulbar palsy,
icd-10-mc,G12.22,G1222,Primary lateral sclerosis,
icd-10-mc,G12.23,G1223,Familial motor neuron disease,
icd-10-mc,G12.24,G1224,Progressive spinal muscle atrophy,
icd-10-mc,G12.25,G1225,Other motor neuron disease,
icd-10-mc,G12.29,G1229,Other spinal muscular atrophies and related syndromes,
icd-10-mc,G12.8,G128,"Spinal muscular atrophy, unspecified",
icd-10-mc,G12.9,G129,Subacute combined degeneration of spinal cord in diseases classified elsewhere,
icd-10-mc,G32.0,G320,Cerebellar ataxia in diseases classified elsewhere,
icd-10-mc,G32.81,G3281,Acute transverse myelitis in demyelinating disease of central nervous system,
icd-10-mc,G37.3,G373,Spastic quadriplegic cerebral palsy,
icd-10-mc,G80.0,G800,Spastic diplegic cerebral palsy,
icd-10-mc,G80.1,G801,Spastic hemiplegic cerebral palsy,
icd-10-mc,G80.2,G802,Other cerebral palsy,
icd-10-mc,G80.8,G808,"Cerebral palsy, unspecified",
icd-10-mc,G80.9,G809,"Paraplegia, unspecified",
icd-10-mc,G82.20,G8220,"Paraplegia, complete",
icd-10-mc,G82.21,G8221,"Paraplegia, incomplete",
icd-10-mc,G82.22,G8222,"Quadriplegia, unspecified",
icd-10-mc,G82.50,G8250,"Quadriplegia, C1-C4 complete",
icd-10-mc,G82.51,G8251,"Quadriplegia, C1-C4 incomplete",
icd-10-mc,G82.52,G8252,"Quadriplegia, C5-C7 complete",
icd-10-mc,G82.53,G8253,"Quadriplegia, C5-C7 incomplete",
icd-10-mc,G82.54,G8254,Cauda equina syndrome,
icd-10-mc,G83.4,G834,Locked-in state,
icd-10-mc,G83.5,G835,Familial dysautonomia [Riley-Day],
icd-10-mc,G90.1,G901,"Immune effector cell-associated neurotoxicity syndrome, grade unspecified",
icd-10-mc,G92.00,G9200,"Immune effector cell-associated neurotoxicity syndrome, grade 1",
icd-10-mc,G92.01,G9201,"Immune effector cell-associated neurotoxicity syndrome, grade 2",
icd-10-mc,G92.02,G9202,"Immune effector cell-associated neurotoxicity syndrome, grade 3",
icd-10-mc,G92.03,G9203,"Immune effector cell-associated neurotoxicity syndrome, grade 4",
icd-10-mc,G92.04,G9204,"Immune effector cell-associated neurotoxicity syndrome, grade 5",
icd-10-mc,G92.05,G9205,Other toxic encephalopathy,
icd-10-mc,G92.8,G928,Unspecified toxic encephalopathy,
icd-10-mc,G92.9,G929,Syringomyelia and syringobulbia,
icd-10-mc,G95.0,G950,Acute infarction of spinal cord (embolic) (nonembolic),
icd-10-mc,G95.11,G9511,Other vascular myelopathies,
icd-10-mc,G95.19,G9519,Conus medullaris syndrome,
icd-10-mc,G95.81,G9581,Other specified diseases of spinal cord,
icd-10-mc,G95.89,G9589,"Disease of spinal cord, unspecified",
icd-10-mc,G95.9,G959,Myelopathy in diseases classified elsewhere,
icd-10-mc,G99.2,G992,Anencephaly,
icd-10-mc,Q00.0,Q000,Craniorachischisis,
icd-10-mc,Q00.1,Q001,Iniencephaly,
icd-10-mc,Q00.2,Q002,Frontal encephalocele,
icd-10-mc,Q01.0,Q010,Nasofrontal encephalocele,
icd-10-mc,Q01.1,Q011,Occipital encephalocele,
icd-10-mc,Q01.2,Q012,Encephalocele of other sites,
icd-10-mc,Q01.8,Q018,"Encephalocele, unspecified",
icd-10-mc,Q01.9,Q019,Microcephaly,
icd-10-mc,Q02,Q02,Malformations of aqueduct of Sylvius,
icd-10-mc,Q03.0,Q030,Atresia of foramina of Magendie and Luschka,
icd-10-mc,Q03.1,Q031,Other congenital hydrocephalus,
icd-10-mc,Q03.8,Q038,"Congenital hydrocephalus, unspecified",
icd-10-mc,Q03.9,Q039,Congenital malformations of corpus callosum,
icd-10-mc,Q04.0,Q040,Arhinencephaly,
icd-10-mc,Q04.1,Q041,Holoprosencephaly,
icd-10-mc,Q04.2,Q042,Other reduction deformities of brain,
icd-10-mc,Q04.3,Q043,Septo-optic dysplasia of brain,
icd-10-mc,Q04.4,Q044,Megalencephaly,
icd-10-mc,Q04.5,Q045,Congenital cerebral cysts,
icd-10-mc,Q04.6,Q046,Other specified congenital malformations of brain,
icd-10-mc,Q04.8,Q048,"Congenital malformation of brain, unspecified",
icd-10-mc,Q04.9,Q049,Cervical spina bifida with hydrocephalus,
icd-10-mc,Q05.0,Q050,Thoracic spina bifida with hydrocephalus,
icd-10-mc,Q05.1,Q051,Lumbar spina bifida with hydrocephalus,
icd-10-mc,Q05.2,Q052,Sacral spina bifida with hydrocephalus,
icd-10-mc,Q05.3,Q053,Unspecified spina bifida with hydrocephalus,
icd-10-mc,Q05.4,Q054,Cervical spina bifida without hydrocephalus,
icd-10-mc,Q05.5,Q055,Thoracic spina bifida without hydrocephalus,
icd-10-mc,Q05.6,Q056,Lumbar spina bifida without hydrocephalus,
icd-10-mc,Q05.7,Q057,Sacral spina bifida without hydrocephalus,
icd-10-mc,Q05.8,Q058,"Spina bifida, unspecified",
icd-10-mc,Q05.9,Q059,Amyelia,
icd-10-mc,Q06.0,Q060,Hypoplasia and dysplasia of spinal cord,
icd-10-mc,Q06.1,Q061,Arnold-Chiari syndrome without spina bifida or hydrocephalus,
icd-10-mc,Q07.00,Q0700,Arnold-Chiari syndrome with spina bifida,
icd-10-mc,Q07.01,Q0701,Arnold-Chiari syndrome with hydrocephalus,
icd-10-mc,Q07.02,Q0702,Arnold-Chiari syndrome with spina bifida and hydrocephalus,
icd-10-mc,Q07.03,Q0703,Other specified congenital malformations of nervous system,
icd-10-mc,Q07.8,Q078,"Congenital malformation of nervous system, unspecified",
icd-10-mc,Q07.9,Q079,Functional quadriplegia,
icd-10-mc,R53.2,R532,"Concussion and edema of cervical spinal cord, initial encounter",
icd-10-mc,S14.0XXA,S140XXA,"Concussion and edema of cervical spinal cord, sequela",
icd-10-mc,S14.0XXS,S140XXS,"Unspecified injury at C1 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.101A,S14101A,"Unspecified injury at C1 level of cervical spinal cord, sequela",
icd-10-mc,S14.101S,S14101S,"Unspecified injury at C2 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.102A,S14102A,"Unspecified injury at C2 level of cervical spinal cord, sequela",
icd-10-mc,S14.102S,S14102S,"Unspecified injury at C3 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.103A,S14103A,"Unspecified injury at C3 level of cervical spinal cord, sequela",
icd-10-mc,S14.103S,S14103S,"Unspecified injury at C4 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.104A,S14104A,"Unspecified injury at C4 level of cervical spinal cord, sequela",
icd-10-mc,S14.104S,S14104S,"Unspecified injury at C5 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.105A,S14105A,"Unspecified injury at C5 level of cervical spinal cord, sequela",
icd-10-mc,S14.105S,S14105S,"Unspecified injury at C6 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.106A,S14106A,"Unspecified injury at C6 level of cervical spinal cord, sequela",
icd-10-mc,S14.106S,S14106S,"Unspecified injury at C7 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.107A,S14107A,"Unspecified injury at C7 level of cervical spinal cord, sequela",
icd-10-mc,S14.107S,S14107S,"Unspecified injury at C8 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.108A,S14108A,"Unspecified injury at C8 level of cervical spinal cord, sequela",
icd-10-mc,S14.108S,S14108S,"Unspecified injury at unspecified level of cervical spinal cord, initial encounter",
icd-10-mc,S14.109A,S14109A,"Unspecified injury at unspecified level of cervical spinal cord, sequela",
icd-10-mc,S14.109S,S14109S,"Complete lesion at C1 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.111A,S14111A,"Complete lesion at C1 level of cervical spinal cord, sequela",
icd-10-mc,S14.111S,S14111S,"Complete lesion at C2 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.112A,S14112A,"Complete lesion at C2 level of cervical spinal cord, sequela",
icd-10-mc,S14.112S,S14112S,"Complete lesion at C3 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.113A,S14113A,"Complete lesion at C3 level of cervical spinal cord, sequela",
icd-10-mc,S14.113S,S14113S,"Complete lesion at C4 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.114A,S14114A,"Complete lesion at C4 level of cervical spinal cord, sequela",
icd-10-mc,S14.114S,S14114S,"Complete lesion at C5 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.115A,S14115A,"Complete lesion at C5 level of cervical spinal cord, sequela",
icd-10-mc,S14.115S,S14115S,"Complete lesion at C6 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.116A,S14116A,"Complete lesion at C6 level of cervical spinal cord, sequela",
icd-10-mc,S14.116S,S14116S,"Complete lesion at C7 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.117A,S14117A,"Complete lesion at C7 level of cervical spinal cord, sequela",
icd-10-mc,S14.117S,S14117S,"Complete lesion at C8 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.118A,S14118A,"Complete lesion at C8 level of cervical spinal cord, sequela",
icd-10-mc,S14.118S,S14118S,"Complete lesion at unspecified level of cervical spinal cord, initial encounter",
icd-10-mc,S14.119A,S14119A,"Complete lesion at unspecified level of cervical spinal cord, sequela",
icd-10-mc,S14.119S,S14119S,"Central cord syndrome at C1 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.121A,S14121A,"Central cord syndrome at C1 level of cervical spinal cord, sequela",
icd-10-mc,S14.121S,S14121S,"Central cord syndrome at C2 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.122A,S14122A,"Central cord syndrome at C2 level of cervical spinal cord, sequela",
icd-10-mc,S14.122S,S14122S,"Central cord syndrome at C3 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.123A,S14123A,"Central cord syndrome at C3 level of cervical spinal cord, sequela",
icd-10-mc,S14.123S,S14123S,"Central cord syndrome at C4 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.124A,S14124A,"Central cord syndrome at C4 level of cervical spinal cord, sequela",
icd-10-mc,S14.124S,S14124S,"Central cord syndrome at C5 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.125A,S14125A,"Central cord syndrome at C5 level of cervical spinal cord, sequela",
icd-10-mc,S14.125S,S14125S,"Central cord syndrome at C6 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.126A,S14126A,"Central cord syndrome at C6 level of cervical spinal cord, sequela",
icd-10-mc,S14.126S,S14126S,"Central cord syndrome at C7 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.127A,S14127A,"Central cord syndrome at C7 level of cervical spinal cord, sequela",
icd-10-mc,S14.127S,S14127S,"Central cord syndrome at C8 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.128A,S14128A,"Central cord syndrome at C8 level of cervical spinal cord, sequela",
icd-10-mc,S14.128S,S14128S,"Central cord syndrome at unspecified level of cervical spinal cord, initial encounter",
icd-10-mc,S14.129A,S14129A,"Central cord syndrome at unspecified level of cervical spinal cord, sequela",
icd-10-mc,S14.129S,S14129S,"Anterior cord syndrome at C1 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.131A,S14131A,"Anterior cord syndrome at C1 level of cervical spinal cord, sequela",
icd-10-mc,S14.131S,S14131S,"Anterior cord syndrome at C2 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.132A,S14132A,"Anterior cord syndrome at C2 level of cervical spinal cord, sequela",
icd-10-mc,S14.132S,S14132S,"Anterior cord syndrome at C3 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.133A,S14133A,"Anterior cord syndrome at C3 level of cervical spinal cord, sequela",
icd-10-mc,S14.133S,S14133S,"Anterior cord syndrome at C4 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.134A,S14134A,"Anterior cord syndrome at C4 level of cervical spinal cord, sequela",
icd-10-mc,S14.134S,S14134S,"Anterior cord syndrome at C5 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.135A,S14135A,"Anterior cord syndrome at C5 level of cervical spinal cord, sequela",
icd-10-mc,S14.135S,S14135S,"Anterior cord syndrome at C6 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.136A,S14136A,"Anterior cord syndrome at C6 level of cervical spinal cord, sequela",
icd-10-mc,S14.136S,S14136S,"Anterior cord syndrome at C7 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.137A,S14137A,"Anterior cord syndrome at C7 level of cervical spinal cord, sequela",
icd-10-mc,S14.137S,S14137S,"Anterior cord syndrome at C8 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.138A,S14138A,"Anterior cord syndrome at C8 level of cervical spinal cord, sequela",
icd-10-mc,S14.138S,S14138S,"Anterior cord syndrome at unspecified level of cervical spinal cord, initial encounter",
icd-10-mc,S14.139A,S14139A,"Anterior cord syndrome at unspecified level of cervical spinal cord, sequela",
icd-10-mc,S14.139S,S14139S,"Brown-Sequard syndrome at C1 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.141A,S14141A,"Brown-Sequard syndrome at C1 level of cervical spinal cord, sequela",
icd-10-mc,S14.141S,S14141S,"Brown-Sequard syndrome at C2 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.142A,S14142A,"Brown-Sequard syndrome at C2 level of cervical spinal cord, sequela",
icd-10-mc,S14.142S,S14142S,"Brown-Sequard syndrome at C3 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.143A,S14143A,"Brown-Sequard syndrome at C3 level of cervical spinal cord, sequela",
icd-10-mc,S14.143S,S14143S,"Brown-Sequard syndrome at C4 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.144A,S14144A,"Brown-Sequard syndrome at C4 level of cervical spinal cord, sequela",
icd-10-mc,S14.144S,S14144S,"Brown-Sequard syndrome at C5 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.145A,S14145A,"Brown-Sequard syndrome at C5 level of cervical spinal cord, sequela",
icd-10-mc,S14.145S,S14145S,"Brown-Sequard syndrome at C6 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.146A,S14146A,"Brown-Sequard syndrome at C6 level of cervical spinal cord, sequela",
icd-10-mc,S14.146S,S14146S,"Brown-Sequard syndrome at C7 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.147A,S14147A,"Brown-Sequard syndrome at C7 level of cervical spinal cord, sequela",
icd-10-mc,S14.147S,S14147S,"Brown-Sequard syndrome at C8 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.148A,S14148A,"Brown-Sequard syndrome at C8 level of cervical spinal cord, sequela",
icd-10-mc,S14.148S,S14148S,"Brown-Sequard syndrome at unspecified level of cervical spinal cord, initial encounter",
icd-10-mc,S14.149A,S14149A,"Brown-Sequard syndrome at unspecified level of cervical spinal cord, sequela",
icd-10-mc,S14.149S,S14149S,"Other incomplete lesion at C1 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.151A,S14151A,"Other incomplete lesion at C1 level of cervical spinal cord, sequela",
icd-10-mc,S14.151S,S14151S,"Other incomplete lesion at C2 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.152A,S14152A,"Other incomplete lesion at C2 level of cervical spinal cord, sequela",
icd-10-mc,S14.152S,S14152S,"Other incomplete lesion at C3 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.153A,S14153A,"Other incomplete lesion at C3 level of cervical spinal cord, sequela",
icd-10-mc,S14.153S,S14153S,"Other incomplete lesion at C4 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.154A,S14154A,"Other incomplete lesion at C4 level of cervical spinal cord, sequela",
icd-10-mc,S14.154S,S14154S,"Other incomplete lesion at C5 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.155A,S14155A,"Other incomplete lesion at C5 level of cervical spinal cord, sequela",
